teamName,playerMainPosition,offsides,bigChanceCreated,passes,crosses,keyPasses,bigChanceSucc,interceptions,age,shots,bigChanceFaced,fouled,finalThirdPass,thBallSucc,assists,tackles,fouls,playerName,passSucc,country,goalProp,aerialWon,errorsSum,playerId,mans,apps,countryZh,redCards,disp,appsSub,thBall,teamId,finalThirdPassSucc,yelCards,id,rate,longBall,longBallSucc,shotsOTProp,dribbledPast,mins,blocks,shotsOT,goals,clears,crossSucc,offsideWon,dribbles,unsTouches
加的斯,中后卫,0.0357143,0,26.6786,0.0,0.107143,0.666667,1.25,31,0.5,3,1.07143,4.57143,0.0,0,0.75,1.10714,胡安·卡拉,69.8795,Spain,0.214286,2.07143,0,6621,0,26,西班牙,0,0.0714286,2,0.0,680,0.390625,8,163204,6.569286,3.25,0.417431,0.357143,0.357143,2273,0.285714,0.178571,3,3.14286,0.0,0.678571,0.142857,0.321429
比利亚雷亚尔,右边锋,0.571429,3,17.75,0.178571,1.03571,1.0,0.357143,22,1.10714,3,1.07143,9.78571,0.666667,2,0.428571,0.464286,丘卡泽,77.2636,Nigeria,0.129032,0.357143,0,26301,1,13,尼日利亚,0,0.821429,15,0.0714286,34,0.744526,0,163578,6.569286,0.285714,0.4,0.354839,0.5,1362,0.0,0.392857,4,0.107143,0.192308,0.0,1.39286,1.64286
韦康比,中场,0.0,0,18.2381,0.0,0.238095,0.0,1.52381,22,0.52381,0,1.19048,5.2381,0.0,1,1.14286,1.04762,阿德尼兰,70.4961,England,0.0,1.04762,0,20697,0,18,英格兰,0,0.52381,3,0.0,510,0.581818,3,165037,6.569047,0.952381,0.425532,0.181818,0.47619,1485,0.285714,0.0952381,0,0.809524,0.0,0.0952381,1.0,0.809524
加拉塔萨雷,中场,0.0,0,37.0417,0.0416667,0.375,0.0,1.08333,25,0.333333,0,1.58333,9.08333,0.0,0,0.958333,0.625,埃特博,89.9888,Nigeria,0.0,0.875,0,9892,1,14,尼日利亚,1,0.583333,10,0.0,287,0.816514,3,164668,6.56875,2.25,0.650602,0.125,0.583333,1234,0.291667,0.0416667,0,0.583333,0.2,0.0,0.791667,0.583333
雷恩,门将,0.0,0,31.7333,0.0,0.0,0.0,0.0666667,36,0.0,0,0.133333,3.0,0.0,0,0.0,0.0,罗曼·萨林,70.3782,France,0.0,0.0666667,3,3585,0,15,法国,0,0.0,0,0.0,98,0.288889,1,161253,6.568666,6.46667,0.411017,0.0,0.0666667,1350,0.0,0.0,0,0.866667,0.0,0.0,0.0666667,0.0
比利亚雷亚尔,门将,0.0,0,30.9722,0.0,0.0,0.0,0.0,31,0.0,0,0.0555556,2.16667,0.0,0,0.0,0.0277778,阿森霍,74.9776,Spain,0.0,0.194444,2,848,0,36,西班牙,0,0.0,0,0.0,34,0.320513,2,163573,6.568611,5.58333,0.424051,0.0,0.0277778,3240,0.0,0.0,0,0.638889,0.0,0.0,0.0,0.0277778
诺丁汉森林,右边锋,0.0714286,5,17.8214,0.392857,0.857143,0.0,0.321429,28,1.25,1,0.892857,8.42857,0.0,2,0.821429,0.678571,乔·劳利,74.7495,England,0.0285714,0.714286,1,11329,0,16,英格兰,0,1.17857,12,0.0,266,0.699153,1,162869,6.568572,0.678571,0.44186,0.2,0.857143,1484,0.178571,0.25,1,0.428571,0.183333,0.0,1.28571,1.57143
斯托克城,中场,0.0,4,23.7941,1.17647,0.911765,0.0,0.441176,24,0.647059,2,1.23529,8.58823,1.0,2,0.735294,0.970588,乔丹·汤普森,76.0198,Northern Ireland,0.0454545,0.617647,0,46008,2,24,北爱尔兰,0,0.352941,10,0.0294118,6,0.660959,5,162820,6.56853,1.29412,0.354839,0.227273,0.588235,2007,0.176471,0.147059,1,0.794118,0.344828,0.0,0.264706,0.882353
皇家社会,左后卫,0.0,0,32.3125,0.8125,0.375,0.0,0.625,23,0.25,0,0.5625,9.5,0.0,1,1.4375,1.125,穆尼奥斯,71.3733,Spain,0.0,0.875,0,55822,0,14,西班牙,0,0.375,2,0.0,33,0.638158,6,163422,6.5675,1.5,0.3,0.25,0.5,1210,0.125,0.0625,0,1.6875,0.236364,0.1875,0.625,0.4375
安塔利亚体育,左后卫,0.0,0,42.8108,0.216216,0.162162,0.0,1.40541,34,0.135135,1,0.594595,7.21622,0.0,0,1.02703,0.648649,库德里亚绍夫,84.596,Russia,0.0,1.78378,0,4318,0,35,俄罗斯,1,0.027027,2,0.0,288,0.606742,3,163606,6.567027,2.81081,0.590909,0.2,0.459459,3141,0.243243,0.027027,0,2.37838,0.32,0.513514,0.108108,0.27027
尼斯,中锋,0.2,1,12.32,0.0,0.64,0.5,0.24,23,1.48,12,1.96,4.16,0.0,2,0.24,0.84,多尔贝尔,81.4935,Denmark,0.162162,0.88,1,9925,1,21,丹麦,0,1.24,4,0.0,99,0.817308,2,161170,6.5668,0.2,0.625,0.486486,0.36,1931,0.08,0.72,6,0.76,0.0,0.04,0.44,2.88
希姆基,后腰,0.0,2,29.6667,0.0833333,0.666667,1.0,1.5,25,1.08333,1,1.29167,9.5,1.0,3,1.08333,1.625,特罗舍金,71.7697,Russia,0.0769231,1.5,0,23678,1,22,俄罗斯,2,0.583333,2,0.0416667,1402,0.622807,8,160198,6.566667,1.08333,0.317073,0.230769,0.5,1842,0.375,0.25,2,1.45833,0.222222,0.0833333,0.125,0.916667
米尔沃尔,左边锋,0.216216,3,15.7297,0.108108,0.594595,0.285714,0.243243,24,1.32432,7,1.24324,8.05405,1.0,1,0.648649,1.18919,梅森·本内特,63.7457,England,0.122449,2.97297,0,21093,0,29,英格兰,0,1.24324,8,0.027027,514,0.604027,0,162801,6.566487,0.216216,0.235294,0.285714,0.459459,2317,0.108108,0.378378,6,0.324324,0.117647,0.0,0.486486,2.43243
吉尔维森特,左边锋,0.28,2,13.92,0.44,0.76,0.0,0.52,25,1.12,4,0.84,7.16,0.666667,1,0.88,0.76,莱奥泰,83.6207,France,0.0357143,0.12,0,30713,0,16,法国,0,0.92,9,0.08,119,0.815642,2,165379,6.5664,0.6,0.681818,0.321429,0.92,1403,0.04,0.36,1,0.2,0.152778,0.0,1.08,1.68
开塞利体育,中后卫,0.0285714,0,42.4286,0.0285714,0.171429,0.5,1.6,29,0.371429,2,0.314286,3.88571,0.0,0,0.771429,0.685714,科洛维肖斯,86.6667,Greece,0.0769231,1.68571,0,24110,1,35,希腊,0,0.0857143,0,0.0,295,0.551471,7,164286,6.566286,3.17143,0.536232,0.0769231,0.4,3150,0.628571,0.0285714,1,3.48571,0.5,0.571429,0.114286,0.428571
伯恩茅斯,中场,0.0,1,40.6875,0.0625,0.25,0.0,0.875,26,0.125,0,1.125,10.5,0.0,3,1.0625,1.1875,本·皮尔森,86.3287,England,0.0,0.5,0,11236,0,11,英格兰,0,0.125,5,0.0,208,0.809524,1,170287,6.56625,2.0625,0.492537,0.0,0.875,965,0.25,0.0,0,0.375,0.5,0.0,0.25,0.625
巴塞罗那,中后卫,0.0,0,47.3077,0.0,0.0769231,0.0,0.692308,27,0.153846,0,0.615385,3.23077,0.0,0,0.384615,1.07692,乌姆蒂蒂,93.8211,France,0.0,1.07692,0,2994,0,6,法国,0,0.0,7,0.0,31,0.857143,1,169617,6.566154,1.30769,0.607143,0.5,0.0769231,640,0.461538,0.0769231,0,1.07692,0.0,0.230769,0.0769231,0.384615
安塔利亚体育,门将,0.0,0,41.0571,0.0,0.0,0.0,0.0571429,33,0.0,0,0.142857,5.88571,0.0,0,0.0571429,0.0285714,鲁德·博芬,72.3034,Belgium,0.0,0.342857,3,23709,0,35,比利时,1,0.0,0,0.0,288,0.242718,6,163604,6.566,6.25714,0.361983,0.0,0.0285714,3150,0.0,0.0,0,0.514286,0.0,0.0,0.0,0.0285714
马里迪莫,后腰,0.0,0,22.3077,0.0384615,0.192308,0.0,1.57692,26,0.769231,0,1.03846,4.46154,0.0,0,2.88462,1.65385,让,76.8966,Brazil,0.0,0.807692,0,10888,1,23,巴西,1,0.538462,3,0.0,127,0.508621,9,165113,6.56577,2.76923,0.537313,0.2,1.73077,1956,0.692308,0.153846,0,1.57692,0.333333,0.0384615,0.346154,0.884615
安卡拉古库,中后卫,0.16,0,30.76,0.04,0.04,0.0,1.32,24,0.2,2,0.56,4.56,0.0,0,1.12,1.0,艾迪·迪克曼,75.1626,Turkey,0.0,2.08,0,69688,0,15,土耳其,0,0.08,10,0.0,1318,0.482456,0,165297,6.5656,2.96,0.445783,0.4,0.32,1486,0.44,0.08,0,3.68,0.5,0.44,0.28,0.44
喀山红宝石,中后卫,0.0,1,37.8889,0.0,0.166667,0.0,1.27778,28,0.277778,0,0.5,5.05556,0.0,0,0.944444,0.444444,贝基奇,80.2053,Croatia,0.0,1.66667,1,24850,1,15,克罗地亚,1,0.111111,3,0.0,161,0.417582,4,160602,6.565556,3.27778,0.44697,0.2,0.5,1450,0.777778,0.0555556,0,4.27778,0.0,0.555556,0.222222,0.222222
克罗托内,后腰,0.0,0,51.4615,0.846154,1.15385,0.0,0.923077,34,1.15385,0,1.38462,16.3846,0.0,0,1.84615,1.84615,奇加里尼,84.9028,Italy,0.0,0.692308,0,2292,0,12,意大利,1,0.692308,1,0.0,251,0.704225,3,164539,6.565384,4.15385,0.6,0.133333,1.23077,871,0.0769231,0.153846,0,0.692308,0.5,0.0,0.615385,0.538462
吉马良斯,前腰,0.1,2,18.5,0.166667,0.5,0.0,0.333333,21,0.533333,0,1.43333,7.76667,0.0,0,1.03333,1.06667,安德烈·阿尔梅达,84.8649,Portugal,0.125,0.233333,0,57962,1,21,葡萄牙,0,1.0,9,0.0,128,0.802575,2,165619,6.565333,0.533333,0.695652,0.375,0.633333,1653,0.0333333,0.2,2,0.266667,0.416667,0.0,1.26667,1.13333
米尔沃尔,门将,0.0,0,20.5652,0.0,0.0,0.0,0.0217391,33,0.0,0,0.173913,3.23913,0.0,0,0.0217391,0.0,比亚科夫斯基,43.7632,Poland,0.0,0.217391,1,11244,2,46,波兰,0,0.0,0,0.0,514,0.281879,0,162793,6.565217,5.84783,0.336671,0.0,0.0217391,4140,0.0,0.0,0,0.543478,0.0,0.0,0.0,0.0
云达不莱梅,左边锋,0.166667,1,15.375,0.5,0.791667,0.375,0.166667,24,1.79167,8,0.875,5.625,0.0,1,1.0,0.625,拉希察,73.1707,Kosovo,0.0697674,0.25,0,7781,1,14,科索沃,0,1.33333,10,0.0,72,0.637037,0,166327,6.565,0.75,0.6,0.348837,0.458333,1463,0.0,0.625,3,0.166667,0.255319,0.0,1.45833,2.20833
莱万特,中后卫,0.0689655,0,42.4138,0.0,0.137931,0.0,1.24138,32,0.241379,1,0.206897,4.34483,0.0,0,0.758621,1.17241,杜阿尔特,83.4146,Costa Rica,0.142857,2.48276,1,6554,0,23,哥斯达黎加,0,0.103448,6,0.0,27,0.492063,2,163678,6.564828,3.48276,0.485577,0.428571,0.275862,2063,0.517241,0.103448,1,3.31034,0.0,0.896552,0.103448,0.172414
伏尔加格勒转子,中场,0.0384615,3,37.2692,0.615385,1.07692,0.0,1.03846,25,0.846154,0,2.19231,13.5,0.0,0,2.23077,1.46154,日古列夫,76.677,Russia,0.0,0.730769,0,19631,1,23,俄罗斯,0,1.15385,3,0.0,1930,0.709402,8,160573,6.564615,2.34615,0.54955,0.136364,0.884615,2061,0.230769,0.115385,0,0.653846,0.242424,0.0384615,0.269231,1.69231
沙尔克04,影子前锋,0.5,2,24.25,1.0,1.15,0.25,0.25,29,1.75,4,1.4,7.5,0.333333,1,1.25,1.4,马克·乌特,80.0,Germany,0.0857143,0.4,0,4087,1,18,德国,0,1.05,2,0.05,58,0.706667,5,163940,6.5645,1.55,0.62,0.285714,0.9,1498,0.0,0.5,3,0.45,0.277778,0.0,0.9,2.5
阿拉尼亚体育,中后卫,0.0,1,55.16,0.08,0.28,0.0,0.8,23,0.44,0,0.48,9.08,0.0,1,0.88,0.84,阿克索伊,87.5997,Turkey,0.0909091,1.24,1,21137,0,18,土耳其,0,0.2,7,0.0,292,0.726872,1,162925,6.5644,2.52,0.538462,0.272727,0.36,1616,0.44,0.12,1,1.84,0.25,0.24,0.56,0.44
狼队,左后卫,0.047619,1,29.8571,0.571429,0.666667,0.0,0.714286,20,0.714286,0,0.904762,6.85714,0.0,1,1.38095,0.714286,瑞恩·艾特·诺里,86.1244,France,0.0666667,0.238095,0,46261,0,16,法国,0,0.904762,5,0.0,269,0.854167,1,168406,6.564286,0.761905,0.347826,0.4,0.666667,1403,0.047619,0.285714,1,0.857143,0.196721,0.047619,1.2381,1.42857
马拉蒂亚体育,左边锋,0.129032,4,18.0968,0.193548,0.419355,0.333333,0.225806,29,0.709677,3,0.83871,8.16129,0.0,1,0.677419,0.645161,莫里克·福法纳,79.8574,Cote d'Ivoire,0.0909091,0.16129,0,7304,0,20,科特迪瓦,0,0.967742,11,0.0,893,0.656126,2,162758,6.563871,0.451613,0.466667,0.318182,0.419355,1653,0.0322581,0.225806,2,0.0967742,0.230769,0.0,2.32258,1.58065
莱万特,右后卫,0.0384615,3,30.6538,0.576923,0.615385,0.0,1.03846,32,0.384615,0,0.423077,9.26923,0.0,3,1.23077,0.576923,米拉蒙,78.1681,Spain,0.0,0.807692,0,9385,0,19,西班牙,0,0.230769,7,0.0,27,0.701245,1,163677,6.563846,1.57692,0.366071,0.0,0.538462,1733,0.0769231,0.0,0,1.65385,0.214286,0.230769,0.615385,0.269231
南安普顿,右边锋,0.380952,1,19.0,0.238095,0.809524,0.5,0.666667,32,1.38095,4,1.42857,7.04762,0.0,3,1.09524,0.619048,沃尔科特,74.4361,England,0.103448,0.52381,0,321,1,20,英格兰,0,1.28571,1,0.0,15,0.662162,0,166369,6.563809,0.333333,0.4375,0.37931,1.0,1629,0.0,0.52381,3,0.142857,0.172414,0.047619,0.809524,2.66667
乌法,中后卫,0.0454545,0,40.1818,0.0454545,0.0454545,0.0,1.59091,25,0.5,0,0.863636,8.36364,0.0,0,1.59091,1.27273,吉米·塔比泽,79.0724,Georgia,0.0,1.95455,0,19650,0,22,格鲁吉亚,0,0.181818,0,0.0,165,0.641304,6,160352,6.563636,2.90909,0.444444,0.272727,0.590909,1818,0.636364,0.136364,0,2.68182,0.25,0.681818,0.0454545,0.5
莫斯科迪纳摩,右后卫,0.136364,0,41.6818,0.363636,0.863636,0.0,1.95455,32,0.318182,0,0.727273,12.7273,0.0,1,1.59091,1.27273,帕尔什夫柳克,80.2617,Russia,0.0,0.409091,0,4268,0,21,俄罗斯,2,0.363636,1,0.0,152,0.660714,7,160546,6.563636,2.59091,0.518182,0.142857,0.454545,1760,0.0454545,0.0454545,0,1.13636,0.266667,0.0909091,0.272727,0.545455
埃尔祖鲁姆,门将,0.0,0,23.3,0.0,0.05,0.0,0.0,29,0.0,0,0.1,3.6,0.0,0,0.0,0.1,舒姆斯基,71.2446,Poland,0.0,0.2,0,23315,0,20,波兰,1,0.0,0,0.0,1822,0.305556,1,169998,6.5635,5.2,0.440678,0.0,0.0,1757,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0
莱万特,左边锋,0.153846,1,30.8077,0.653846,0.807692,0.5,0.807692,25,1.38462,2,0.923077,12.5769,0.0,2,1.07692,1.03846,巴尔迪,78.6517,North Macedonia,0.0277778,0.230769,0,17719,0,19,北马其顿,0,1.38462,7,0.0,27,0.718654,4,163684,6.563461,1.96154,0.53125,0.361111,1.0,1685,0.0769231,0.5,1,0.461538,0.261538,0.0384615,1.34615,1.61538
谢周三,前腰,0.560976,7,19.0976,0.341463,0.731707,0.636364,0.243902,27,1.92683,11,1.02439,8.41463,0.0,5,0.390244,0.853659,温达斯,79.5658,England,0.113924,0.804878,0,32392,1,35,英格兰,1,0.658537,6,0.0,261,0.744928,0,162788,6.563415,0.756098,0.525424,0.265823,0.878049,2915,0.121951,0.512195,9,0.560976,0.166667,0.0243902,0.560976,1.2439
乌迪内斯,中锋,0.590909,1,13.6364,0.0,0.409091,0.285714,0.0909091,31,1.09091,7,1.59091,5.09091,0.0,1,0.454545,1.72727,奥卡卡,79.3333,Italy,0.166667,2.04545,0,2549,0,17,意大利,0,1.0,5,0.0,88,0.678571,2,165314,6.563182,0.0909091,1.0,0.375,0.363636,1492,0.0454545,0.409091,4,0.863636,0.0,0.0,0.772727,2.31818
塞尔塔,右边锋,0.0,3,11.125,0.5,0.625,0.5,0.375,29,0.3125,2,0.25,4.1875,0.0,2,1.125,1.0,索拉里,75.8427,Argentina,0.4,0.5625,0,4958,0,3,阿根廷,0,0.5,13,0.0,36,0.656716,2,170154,6.563125,0.5625,0.529412,0.6,1.25,477,0.0625,0.1875,2,0.3125,0.470588,0.0,0.4375,0.6875
南特,中场,0.0606061,1,37.0,0.454545,0.757576,0.714286,1.0,22,1.09091,7,1.36364,11.8788,0.5,2,1.66667,1.06061,伊姆兰·卢扎,82.5553,France,0.194444,0.424242,2,55625,0,28,法国,1,0.636364,5,0.030303,101,0.739796,4,160972,6.56303,2.24242,0.564885,0.388889,1.45455,2388,0.121212,0.424242,7,0.363636,0.168539,0.0,0.454545,1.51515
考文垂,左中场,0.0526316,7,24.3158,1.15789,0.947368,0.0,0.526316,21,0.736842,0,0.473684,5.05263,0.0,1,1.36842,0.105263,瑞安·贾尔斯,78.355,England,0.0,0.210526,0,52578,0,15,英格兰,0,0.684211,4,0.0,566,0.760417,0,162953,6.562632,1.31579,0.438596,0.357143,0.421053,1362,0.0526316,0.263158,0,0.789474,0.229167,0.0526316,0.894737,1.57895
吉马良斯,门将,0.0,0,28.0645,0.0,0.0,0.0,0.0322581,26,0.0,0,0.16129,4.87097,0.0,0,0.0645161,0.0,布鲁诺·瓦雷拉,59.7701,Portugal,0.0,0.548387,3,7505,1,31,葡萄牙,0,0.0645161,0,0.0,128,0.225166,2,163951,6.562581,7.09677,0.388693,0.0,0.0322581,2790,0.0,0.0,0,1.35484,0.0,0.0,0.0,0.0322581
亚特兰大,右后卫,0.0,2,29.3,0.4,0.7,0.0,0.55,24,1.05,2,0.55,11.15,0.0,2,0.9,0.5,迈赫勒,80.5461,Denmark,0.0,0.35,0,24020,0,12,丹麦,0,0.55,8,0.0,81,0.811659,0,169755,6.562,0.75,0.384615,0.285714,0.55,1211,0.1,0.3,0,0.2,0.222222,0.0,0.8,1.4
布拉加,门将,0.0,0,31.3125,0.0,0.03125,0.0,0.03125,28,0.0,0,0.125,2.21875,0.0,0,0.0625,0.03125,马特乌斯,76.0479,Brazil,0.0,0.34375,2,3543,1,32,巴西,0,0.0,0,0.0,125,0.295775,1,164422,6.561875,6.15625,0.45814,0.0,0.09375,2880,0.0,0.0,0,0.9375,0.0,0.03125,0.03125,0.0
里昂,中后卫,0.0,0,26.963,0.0,0.148148,0.0,1.2963,20,0.592593,0,0.481481,3.0,1.0,0,0.37037,0.592593,希纳利·迪奥曼德,86.8132,Cote d'Ivoire,0.0,1.81481,1,102012,0,10,科特迪瓦,0,0.0740741,17,0.037037,106,0.679012,3,163947,6.561852,1.14815,0.54386,0.1875,0.333333,1118,0.555556,0.111111,0,1.85185,0.0,0.222222,0.222222,0.111111
柏林赫塔,左边锋,0.333333,1,18.1667,0.5,0.666667,0.333333,0.166667,25,1.25,3,0.416667,8.5,0.0,2,0.416667,0.5,拉多尼奇,67.8899,Serbia,0.0666667,0.25,0,23057,1,5,塞尔维亚,0,0.833333,7,0.0,71,0.656863,1,170213,6.561666,0.25,0.428571,0.4,0.333333,608,0.0,0.5,1,0.0833333,0.214286,0.0,1.75,2.33333
泽尼特,左后卫,0.0526316,1,18.2105,0.421053,0.421053,0.0,0.526316,23,0.315789,0,0.473684,7.0,0.0,2,0.684211,0.105263,克鲁戈沃伊,83.237,Russia,0.0,0.473684,0,46741,2,5,俄罗斯,0,0.315789,14,0.0,151,0.781955,0,160587,6.561579,0.947368,0.580645,0.666667,0.210526,586,0.0526316,0.210526,0,0.368421,0.235294,0.0526316,0.526316,0.263158
乌法,中锋,0.678571,2,15.5714,0.107143,0.714286,0.5,0.357143,24,1.82143,4,0.928571,7.75,0.5,1,0.571429,1.07143,扎马莱特迪诺夫,66.055,Russia,0.0784314,1.5,0,21402,1,20,俄罗斯,0,1.0,8,0.0357143,165,0.562212,3,160786,6.561429,0.642857,0.692308,0.45098,0.285714,1763,0.0,0.821429,4,0.535714,0.272727,0.0,0.392857,1.53571
埃尔切,右边锋,0.030303,1,18.8788,0.636364,0.484848,0.5,0.636364,31,0.454545,2,0.878788,4.06061,0.0,2,1.0303,0.69697,若桑,82.3435,Spain,0.266667,0.212121,1,29014,3,24,西班牙,0,0.69697,9,0.0,39,0.723881,3,165167,6.561212,0.636364,0.538462,0.533333,0.787879,1931,0.030303,0.242424,4,0.575758,0.205882,0.212121,1.21212,1.15152
格拉纳达,中锋,0.148148,3,10.2222,0.037037,0.555556,0.2,0.296296,23,1.74074,10,1.18519,5.44444,0.0,1,0.703704,1.03704,路易斯·苏亚雷斯,61.2319,Colombia,0.106383,0.962963,0,48804,3,18,哥伦比亚,0,0.962963,9,0.0,26,0.571429,6,165813,6.561111,0.407407,0.458333,0.361702,0.407407,1669,0.037037,0.62963,5,0.333333,0.0909091,0.0,1.03704,1.77778
热刺,左后卫,0.05,1,32.25,0.25,0.4,0.0,0.9,28,0.15,0,0.65,7.8,0.0,1,1.35,0.95,本·戴维斯,79.2248,Wales,0.0,1.3,2,61,0,14,威尔士,0,0.1,6,0.0,3,0.685897,1,163548,6.561,1.1,0.318841,0.0,0.85,1340,0.25,0.0,0,2.25,0.151515,0.35,0.15,0.25
尼斯,右后卫,0.0666667,3,37.9333,0.233333,0.433333,0.0,1.1,22,0.266667,0,1.16667,8.56667,0.0,0,1.16667,0.866667,洛通巴,82.8647,Switzerland,0.125,0.633333,1,23912,0,24,瑞士,1,0.833333,6,0.0,99,0.743191,5,161162,6.560667,1.1,0.428571,0.25,0.466667,2127,0.233333,0.0666667,1,1.43333,0.134615,0.0333333,1.0,0.933333
切尔西,门将,0.0,0,29.0,0.0,0.0,0.0,0.0322581,29,0.0,0,0.0967742,0.83871,0.0,0,0.0,0.0322581,爱德华·门迪,83.3148,Senegal,0.0,0.129032,3,10006,0,31,塞内加尔,0,0.0,0,0.0,1,0.153846,2,165631,6.560645,3.51613,0.437751,0.0,0.0322581,2745,0.0,0.0,0,0.354839,0.0,0.0,0.0,0.0
那不勒斯,中后卫,0.0,0,56.4706,0.0,0.176471,0.0,1.23529,29,0.294118,1,0.352941,3.17647,0.0,0,1.05882,0.294118,马克西莫维奇,92.1875,Serbia,0.0,2.05882,3,2226,0,12,塞尔维亚,0,0.176471,5,0.0,85,0.722222,1,165395,6.560588,3.94118,0.697917,0.2,0.529412,1206,0.352941,0.0588235,0,2.64706,0.0,0.588235,0.176471,0.294118
代尼兹利体育,中后卫,0.0555556,0,32.8333,0.0,0.222222,0.0,1.61111,28,0.333333,1,1.05556,3.83333,0.0,0,1.0,0.388889,奥乌兹·伊尔马兹,80.203,Turkey,0.166667,1.83333,1,41724,1,15,土耳其,0,0.0,3,0.0,1316,0.449275,4,163110,6.560555,3.0,0.490909,0.5,0.333333,1278,0.777778,0.166667,1,3.5,0.0,0.166667,0.0,0.277778
沃特福德,后腰,0.0,3,26.2,0.95,0.7,0.0,0.7,20,1.05,1,0.9,9.6,0.5,1,0.9,1.3,詹姆斯·加纳,81.2977,England,0.0,0.45,0,55835,1,12,英格兰,0,0.4,8,0.05,207,0.71875,3,164166,6.5605,1.05,0.538462,0.285714,0.9,1130,0.2,0.3,0,0.8,0.271429,0.0,0.45,1.0
莱万特,后腰,0.0,0,39.4,0.0,0.342857,1.0,1.22857,25,0.685714,1,1.02857,8.51429,0.25,0,1.57143,1.05714,米凯尔·马尔萨,84.554,Martinique,0.0416667,0.657143,2,46713,0,25,马提尼克,0,0.657143,10,0.0285714,27,0.691275,5,165253,6.560286,2.48571,0.564935,0.291667,0.8,2340,0.257143,0.2,1,1.02857,0.0,0.0857143,0.571429,0.742857
布雷斯特,后腰,0.0454545,0,48.8636,0.0454545,0.318182,0.0,2.18182,32,0.227273,1,0.772727,8.77273,0.0,0,2.09091,1.22727,保罗·拉斯尼,85.7674,France,0.0,1.0,2,3131,0,19,法国,1,0.227273,3,0.0,675,0.601036,4,165323,6.56,2.22727,0.462264,0.2,1.04545,1688,0.227273,0.0454545,0,0.727273,0.25,0.0,0.227273,0.636364
波尔图,中后卫,0.0,1,46.8421,0.0,0.157895,1.0,0.894737,22,0.315789,1,0.631579,4.42105,0.0,0,0.421053,1.36842,迪奥戈·雷特,90.0,Portugal,0.166667,1.36842,1,48571,0,12,葡萄牙,0,0.0526316,7,0.0,115,0.5,3,168407,6.56,2.52632,0.484848,0.5,0.157895,1163,0.368421,0.157895,1,2.42105,0.0,0.263158,0.0526316,0.157895
罗马,右后卫,0.0333333,6,19.9333,0.633333,0.933333,0.0,0.9,31,0.4,1,0.533333,5.5,0.0,2,0.7,0.766667,布鲁诺·佩雷斯,86.7893,Brazil,0.0833333,0.233333,0,2244,0,14,巴西,0,0.4,16,0.0,76,0.787879,6,165457,6.56,1.23333,0.698113,0.5,0.366667,1415,0.133333,0.2,1,0.3,0.279412,0.0666667,0.5,0.8
柏林赫塔,中后卫,0.0909091,1,47.0,0.0606061,0.212121,0.0,1.27273,26,0.333333,1,0.878788,6.36364,0.0,0,1.48485,1.27273,施塔克,82.8498,Germany,0.0,2.09091,0,6909,0,31,德国,0,0.121212,2,0.0,71,0.519048,2,164031,6.559394,3.06061,0.502488,0.181818,0.545455,2793,0.484848,0.0606061,0,3.0,0.333333,0.212121,0.0606061,0.606061
德比郡,中场,0.0697674,0,32.2558,0.27907,0.581395,0.666667,0.860465,20,0.767442,3,2.16279,10.6744,0.0,0,1.51163,1.18605,Jason Knight,79.8125,Ireland,0.0606061,1.60465,0,60717,0,41,爱尔兰,0,0.930233,2,0.0,260,0.699346,5,162668,6.558837,0.930233,0.430108,0.242424,1.32558,3586,0.0697674,0.186047,2,0.581395,0.230769,0.0,0.744186,2.04651
比兰尼塞斯,中后卫,0.08,1,34.72,0.0,0.2,0.0,1.48,34,0.52,0,0.76,4.08,0.0,1,0.96,1.08,恩里克,86.2903,Brazil,0.0,1.28,1,2405,0,25,巴西,1,0.08,0,0.0,122,0.578431,9,163964,6.5584,3.24,0.558621,0.0769231,0.32,2179,0.64,0.04,0,4.16,0.0,0.48,0.0,0.2
布莱克本,门将,0.0,0,36.3488,0.0,0.0465116,0.0,0.0,28,0.0,0,0.139535,4.51163,0.0,0,0.0,0.0930233,托马斯·卡明斯基,63.1478,Belgium,0.0,0.465116,0,56092,0,43,比利时,0,0.0,0,0.0,267,0.247423,4,162890,6.558139,6.93023,0.348131,0.0,0.0232558,3870,0.0,0.0,0,1.04651,0.0,0.0,0.0,0.0
尼斯,右后卫,0.388889,1,27.3889,0.388889,0.277778,0.0,1.44444,25,0.444444,0,1.5,6.94444,0.0,0,1.38889,1.0,阿塔尔,83.57,Algeria,0.125,0.555556,0,22569,1,13,阿尔及利亚,0,0.722222,5,0.0,99,0.744,1,162965,6.557778,0.888889,0.551724,0.625,0.722222,963,0.111111,0.277778,1,0.611111,0.137255,0.222222,1.11111,2.16667
图拉兵工厂,右中场,0.16,4,14.76,0.32,0.6,0.666667,0.6,20,0.68,3,0.68,6.44,1.0,3,1.4,1.24,库卢塞维奇,63.9566,Russia,0.176471,0.52,0,54343,3,13,俄罗斯,0,0.88,12,0.04,166,0.590062,5,160381,6.5576,0.48,0.285714,0.294118,0.84,1243,0.04,0.2,3,0.64,0.296296,0.04,0.84,0.92
